BellmanFord;2,67654;3081
Dijkstra;1,13614;3081
BellmanFord;2,73842;3159
Dijkstra;1,09718;3159
BellmanFord;2,51836;3821
Dijkstra;1,12006;3821
BellmanFord;2,84352;1919
Dijkstra;1,14316;1919
BellmanFord;2,81408;4886
Dijkstra;1,18116;4886
BellmanFord;2,45;5587
Dijkstra;1,2322;5587
BellmanFord;2,81102;4588
Dijkstra;1,11968;4588
BellmanFord;2,09192;3464
Dijkstra;1,2179;3464
BellmanFord;3,12748;3669
Dijkstra;1,17532;3669
BellmanFord;2,2833;4357
Dijkstra;1,1395;4357
BellmanFord;2,43632;4228
Dijkstra;1,12544;4228
BellmanFord;2,69766;2332
Dijkstra;1,15562;2332
BellmanFord;2,42382;3971
Dijkstra;1,10764;3971
BellmanFord;3,2281;4915
Dijkstra;1,13758;4915
BellmanFord;2,5524;2851
Dijkstra;1,22952;2851
BellmanFord;2,39712;3524
Dijkstra;1,1162;3524
BellmanFord;2,55196;3279
Dijkstra;1,1361;3279
BellmanFord;2,51186;3727
Dijkstra;1,22888;3727
BellmanFord;2,40824;3072
Dijkstra;1,17902;3072
BellmanFord;2,47172;3313
Dijkstra;1,08302;3313
BellmanFord;2,13798;5022
Dijkstra;1,09408;5022
BellmanFord;2,5304;4607
Dijkstra;1,13928;4607
BellmanFord;2,47952;2499
Dijkstra;1,13662;2499
BellmanFord;2,51528;3152
Dijkstra;1,11898;3152
BellmanFord;2,47262;2895
Dijkstra;1,07912;2895
BellmanFord;2,84096;3205
Dijkstra;1,08834;3205
BellmanFord;3,03856;4295
Dijkstra;1,49876;4295
BellmanFord;3,15028;3679
Dijkstra;1,1103;3679
BellmanFord;2,79368;3272
Dijkstra;1,13418;3272
BellmanFord;2,77764;4036
Dijkstra;1,19796;4036
BellmanFord;2,91524;4134
Dijkstra;1,1084;4134
BellmanFord;2,49392;2471
Dijkstra;1,10762;2471
BellmanFord;2,16158;5324
Dijkstra;1,09194;5324
BellmanFord;2,47598;2788
Dijkstra;1,0851;2788
BellmanFord;2,5191;4278
Dijkstra;1,13734;4278
BellmanFord;2,48246;3756
Dijkstra;1,16962;3756
BellmanFord;2,60432;3273
Dijkstra;1,17572;3273
BellmanFord;2,29532;1837
Dijkstra;1,13064;1837
BellmanFord;2,86466;3778
Dijkstra;1,23624;3778
BellmanFord;3,3758;3871
Dijkstra;1,17192;3871
BellmanFord;2,9291;2976
Dijkstra;1,19826;2976
BellmanFord;2,57396;3005
Dijkstra;1,11686;3005
BellmanFord;2,94984;3905
Dijkstra;1,1291;3905
BellmanFord;2,80816;2139
Dijkstra;1,14914;2139
BellmanFord;2,70412;3701
Dijkstra;1,0841;3701
BellmanFord;2,52764;2994
Dijkstra;1,0704;2994
BellmanFord;2,49802;3271
Dijkstra;1,1386;3271
BellmanFord;2,97574;3710
Dijkstra;1,1713;3710
BellmanFord;2,51322;3984
Dijkstra;1,11404;3984
BellmanFord;2,55172;4497
Dijkstra;1,10512;4497
BellmanFord;2,71416;4739
Dijkstra;1,19692;4739
BellmanFord;2,62998;2653
Dijkstra;1,1446;2653
BellmanFord;2,46678;3039
Dijkstra;1,15252;3039
BellmanFord;2,75122;2767
Dijkstra;1,13956;2767
BellmanFord;2,47828;2574
Dijkstra;1,12962;2574
BellmanFord;2,4394;4429
Dijkstra;1,1679;4429
BellmanFord;3,01448;3115
Dijkstra;1,15198;3115
BellmanFord;2,62308;2629
Dijkstra;1,2301;2629
BellmanFord;2,66592;3980
Dijkstra;1,24028;3980
BellmanFord;3,42478;3395
Dijkstra;1,14018;3395
BellmanFord;2,46154;4055
Dijkstra;1,23026;4055
BellmanFord;2,34012;4083
Dijkstra;1,10596;4083
BellmanFord;2,79066;4015
Dijkstra;1,14384;4015
BellmanFord;2,74984;3569
Dijkstra;1,12146;3569
BellmanFord;2,72052;2451
Dijkstra;1,13392;2451
BellmanFord;2,20028;4623
Dijkstra;1,21002;4623
BellmanFord;2,19344;5845
Dijkstra;1,11094;5845
BellmanFord;2,4496;3119
Dijkstra;1,19224;3119
BellmanFord;2,81158;2695
Dijkstra;1,11278;2695
BellmanFord;3,15464;3701
Dijkstra;1,21576;3701
BellmanFord;3,21696;3728
Dijkstra;1,15404;3728
